9.100025277847994403e+02,6.130351114032221022e-02,6.172316020937351766e-02,7.930231633255972745e-02
9.200025555626543792e+02,7.832642892186039707e-02,5.628229763559448179e-02,4.668168974699098139e-02
9.300025833405093181e+02,8.764702338036660378e-02,7.850297756134622107e-02,6.624801738891662739e-02
9.400026111183642570e+02,5.917879767228090282e-02,7.485233655299185218e-02,4.490572257983869997e-02
9.500026388962191959e+02,4.664316367826384230e-02,4.802804523147748139e-02,4.334794701561597158e-02
9.600026666740741348e+02,5.660818303112982036e-02,6.028924415382387603e-02,4.661146396487787780e-02
9.700026944519290737e+02,4.776497092504617542e-02,5.905611831534473416e-02,3.723593003523032602e-02
9.800027222297838989e+02,5.556031419651195902e-02,4.421635978650598209e-02,9.282899713371614570e-02
9.900027500076388378e+02,6.052775505473356049e-02,7.896059971713705050e-02,5.830830860583777198e-02
1.000002777785493777e+03,3.985092853429451909e-02,6.809088960566993254e-02,6.455814811546124743e-02
1.010002805563348716e+03,6.104034390604224508e-02,5.777501146375347424e-02,5.873193140986534416e-02
1.020002833341203655e+03,7.945794463022692877e-02,5.815365919207823170e-02,8.497979825974545653e-02
1.030002861119058707e+03,5.746949458468320754e-02,2.951419501823018474e-02,7.015963562647219154e-02
1.040002888896913646e+03,5.221064238044247074e-02,2.710628073704072008e-02,5.465908199687011942e-02
1.050002916674768585e+03,5.327694077210749085e-02,7.980217600126543465e-02,5.788030511339443268e-02
1.060002944452623524e+03,6.080815635750421583e-02,7.778174147127142612e-02,7.735051409291644753e-02
1.070002972230478463e+03,6.893743994346482329e-02,6.130310113478582706e-02,3.856662662618534632e-02
1.080003000008333402e+03,6.304656794571730782e-02,5.122983078611952068e-02,3.473402846494663687e-02
1.090003027786188341e+03,6.113853850128232043e-02,5.440522537990524765e-02,4.902728524540353461e-02
1.100003055564043279e+03,6.900100270201349473e-02,5.312887549177452984e-02,9.320025210848274788e-02
1.110003083341898218e+03,5.736574770445086041e-02,7.644040943701521651e-02,3.926494406308945334e-02
1.120003111119753157e+03,6.792321718664852404e-02,4.109526323426564154e-02,5.295219932885555231e-02
1.130003138897608096e+03,6.954799852336948640e-02,5.146460323779392110e-02,6.547015369080726177e-02
1.140003166675463035e+03,7.535379186112438343e-02,6.205367036732174074e-02,7.111024924815402548e-02
1.150003194453317974e+03,5.359012458918046423e-02,7.765352450023940700e-02,7.045413094805191845e-02
1.160003222231172913e+03,2.300053776895543203e-02,7.942807993034131653e-02,6.023758213037455622e-02
1.170003250009027852e+03,6.741305675158999755e-02,4.552630830667335482e-02,8.776561216655630326e-02
1.180003277786882791e+03,5.882337703386333883e-02,5.347927384649455579e-02,5.810706570500240309e-02
1.190003305564737730e+03,5.843933681903626387e-02,7.630620025574778864e-02,4.816300489526794543e-02
1.200003333342592668e+03,3.039963812523191478e-02,5.443250024652106916e-02,2.901575070894584635e-02
1.210003361120447607e+03,3.881138708038452817e-02,2.975881263950826486e-02,5.624234001882949530e-02
1.220003388898302546e+03,6.357178479959961492e-02,4.650200886877163542e-02,5.910169968737659374e-02
1.230003416676157485e+03,6.921341052889708190e-02,7.462393770768643853e-02,6.394122632407434059e-02
1.240003444454012424e+03,4.472079612677479221e-02,7.931085452543891468e-02,4.328156159971678629e-02
1.250003472231867363e+03,8.130302244939024980e-02,6.152607558476527738e-02,6.348155654144198301e-02
1.260003500009722302e+03,8.909544205606000078e-02,4.815515390961950387e-02,6.165002974603883690e-02
1.270003527787577241e+03,5.134860259323643233e-02,7.092869558569864230e-02,7.138560639507379735e-02
1.280003555565432180e+03,4.857743969783915455e-02,6.294313545077771799e-02,5.384210771179177846e-02
1.290003583343287119e+03,7.641956848177333672e-02,5.117081569582383749e-02,6.783099345910169331e-02
1.300003611121142058e+03,8.459766261182204150e-02,6.513516415156740680e-02,7.990273137954072291e-02
1.310003638898996996e+03,7.546552539660000836e-02,8.775584265305887144e-02,8.392334430693516867e-02
1.320003666676851935e+03,4.917227098169921207e-02,1.063636366267642352e-01,6.436847130890714641e-02
1.330003694454706874e+03,7.505676289560749004e-02,7.144316461863692291e-02,9.156916507153257945e-02
1.340003722232561813e+03,6.726350901073469002e-02,4.915146127567584372e-02,8.583932294596653689e-02
1.350003750010416752e+03,4.097478744729927264e-02,7.286914188378113000e-02,5.295383029065946212e-02
1.360003777788271691e+03,5.990406406831960684e-02,7.715739832982747293e-02,6.625608911499403231e-02
1.370003805566126630e+03,8.575812408724234337e-02,8.030129224031548607e-02,1.027564864137017198e-01
1.380003833343981569e+03,7.175004447586101619e-02,7.586764907122815760e-02,1.055990990016486553e-01
1.390003861121836508e+03,5.612851175370157930e-02,9.303837636693171320e-02,7.808103749365734314e-02
1.400003888899691447e+03,7.298101570709354668e-02,8.648835802913037996e-02,1.024437997794708372e-01
1.410003916677546385e+03,7.124688474913744296e-02,5.576551324769678242e-02,6.423922225132838726e-02
1.420003944455401324e+03,7.640999849716850756e-02,5.901399331702527479e-02,8.122590187558158259e-02
1.430003972233256263e+03,7.385257541298240191e-02,8.459018640584703430e-02,5.875029939773104143e-02
1.440004000011111202e+03,5.653211319374035898e-02,7.795787520451215313e-02,9.641846740134309146e-02
1.450004027788966141e+03,8.508299523160284261e-02,8.480122706948281519e-02,1.106523383961997842e-01
1.460004055566821080e+03,5.255598414681075109e-02,5.738298169841346552e-02,8.420991603733991859e-02
1.470004083344676019e+03,7.265079990464626269e-02,5.132588623067491085e-02,9.464931957670959239e-02
1.480004111122530958e+03,5.682257929380089140e-02,9.158829805382026623e-02,6.249183397732603618e-02
1.490004138900385897e+03,7.729794149078182686e-02,8.737739245435417745e-02,7.118529327173853116e-02
1.500004166678240836e+03,8.950069478813545143e-02,7.321486959813719442e-02,9.100389554774111767e-02
1.510004194456095775e+03,8.288371690147836035e-02,1.046702052803340777e-01,1.031225767351363620e-01
1.520004222233950713e+03,9.205618463071987834e-02,1.096898093984481348e-01,1.036973054584161696e-01
1.530004250011805652e+03,1.738364932542110497e-01,2.191344559731900898e-01,2.316145789865176885e-01
1.540004277789660591e+03,7.966375556117761825e-01,1.251256023950924057e+00,1.211250499779952472e+00
1.550004305567515530e+03,1.047562638649308653e+00,8.614160141424955786e-01,9.021046723885158825e-01
1.560004333345370469e+03,1.007351003643450760e+00,1.103036827631822092e+00,9.157853254987230462e-01
1.570004361123225408e+03,5.749758749188672580e-01,5.281293494627485874e-01,9.874822432879971634e-01
1.580004388901080347e+03,6.653916370688464088e-01,6.364967119190302336e-01,9.009215155220771098e-01
1.590004416678935286e+03,6.314306811455824286e-01,8.980015189771385353e-01,4.700351603366006992e-01
1.600004444456790225e+03,9.238329831463655273e-01,5.450065344013573787e-01,3.940325157462224448e-01
1.610004472234645164e+03,7.578964814305445552e-01,6.391442701066964993e-01,8.809212884937573929e-01
1.620004500012500102e+03,5.669843600325724653e-01,5.590848181357315205e-01,6.898299807059046218e-01
1.630004527790355041e+03,5.603742448502612161e-01,4.434652193358762373e-01,6.644378520086442474e-01
1.640004555568209980e+03,5.203075504939519424e-01,6.519628615340555822e-01,5.522880753523736752e-01
1.650004583346064919e+03,5.712034806488209826e-01,6.252465312032506883e-01,5.837249411509531916e-01
1.660004611123919858e+03,4.450332416158897519e-01,4.523549984937523805e-01,5.241394905915713887e-01
1.670004638901774797e+03,2.244559374435907972e-01,1.547918889936727993e-01,1.957060054367890378e-01
1.680004666679629736e+03,3.240137917766082454e-02,1.022666618889361140e-01,4.736141120793793680e-02
1.690004694457484675e+03,8.442400226133914276e-02,6.172213587403550805e-02,5.420067837520217008e-02
1.700004722235339614e+03,6.624999344857603056e-02,4.975932436664029512e-02,4.842771799728517318e-02
1.710004750013194553e+03,4.365359385200319464e-02,6.625764563452568590e-02,6.510360306561527310e-02
1.720004777791049491e+03,3.129982199607992538e-02,7.317649398441761210e-02,7.361006364289515713e-02
1.730004805568904430e+03,4.674774474264851987e-02,4.056017060879423680e-02,5.925174621327435054e-02
1.740004833346759369e+03,8.048977248099256632e-02,6.018577959101543973e-02,4.554368808124654305e-02
1.750004861124614308e+03,5.903579640624803671e-02,7.086813555576843005e-02,4.739982606846859792e-02
1.760004888902469247e+03,7.261590107684288975e-02,6.490569091361757248e-02,6.721129413573780076e-02
1.770004916680324186e+03,5.305843812560325640e-02,5.438580323891113733e-02,6.112723012132356692e-02
1.780004944458179125e+03,7.671319575085105980e-02,6.631711428491031401e-02,7.413416530728318687e-02
1.790004972236034064e+03,7.387718905028170524e-02,3.199145147797458760e-02,8.144910159578538922e-02
1.800005000013889003e+03,6.906581009855188025e-02,8.705420485782754125e-02,6.319092171835283267e-02
1.810005027791743942e+03,9.351255692709738165e-02,7.334590232073129323e-02,6.298825644251156153e-02
1.820005055569598881e+03,5.268944969142392437e-02,3.670805578978390826e-02,7.986189064790205627e-02
1.830005083347453819e+03,5.338331752505812156e-02,3.784373879486708364e-02,7.924418026781875068e-02
1.840005111125308758e+03,6.967511192786014773e-02,1.012979694289990185e-01,5.647966777739976685e-02
1.850005138903163697e+03,4.089519665140298882e-02,4.547356451767958774e-02,7.030049604346080838e-02
1.860005166681018636e+03,3.981489668451668185e-02,6.057242034637327910e-02,6.630543948540458532e-02
1.870005194458873575e+03,6.663233902840165479e-02,5.178252223184130060e-02,6.371550910865056427e-02
1.880005222236728514e+03,7.330943361737853048e-02,5.020958911977877609e-02,6.226244672461341001e-02
1.890005250014583453e+03,3.074572805474223153e-02,5.874898635890905135e-02,5.654689004864715124e-02
1.900005277792438392e+03,3.659100904164101775e-02,6.642714950045876254e-02,6.032102239881505235e-02
1.910005305570293331e+03,5.611111398728686056e-02,6.386301432561170000e-02,5.865743368978685451e-02
1.920005333348148270e+03,1.008194442562313636e-01,9.693915131730973522e-02,8.222305643171658185e-02
1.930005361126003208e+03,8.394824804585442057e-02,8.094867542967798535e-02,6.071086027440513594e-02
1.940005388903858147e+03,7.027546333016583546e-02,5.593163428245239571e-02,6.006179341639049374e-02
1.950005416681713086e+03,5.710277518099367983e-02,6.088831746454197169e-02,6.338969191587785768e-02
1.960005444459567798e+03,6.256562364798787246e-02,7.415560481958638483e-02,7.068292409204239568e-02
1.970005472237422737e+03,5.532651155899047379e-02,6.284864425681031819e-02,7.428043010594193030e-02
1.980005500015277676e+03,8.237496189648450817e-02,5.675188353329874841e-02,5.845797028586655758e-02
1.990005527793132615e+03,6.262815223303036527e-02,5.085761936726984622e-02,5.771084179481545534e-02
2.000005555570987553e+03,3.213444004635306744e-02,4.709211797410784578e-02,5.513611985231451490e-02
2.010005583348842492e+03,4.625481930043369438e-02,8.758240446791235034e-02,9.005580187221430555e-02
2.020005611126697431e+03,6.476885256161336868e-02,7.940878599644336788e-02,5.932391624331831426e-02
2.030005638904552370e+03,5.824751108627884005e-02,5.524112647158551520e-02,7.897400852551181294e-02
2.040005666682407309e+03,7.995524246288852888e-02,5.351436329882048454e-02,5.224459477401119378e-02
2.050005694460262475e+03,7.936356543537256836e-02,4.811384963708253276e-02,4.196544431841751216e-02
2.060005722238117414e+03,9.445153363666990154e-02,8.303306960503342715e-02,7.714913810733822763e-02
2.070005750015972353e+03,6.154211973793483753e-02,7.449646526262135304e-02,4.139467905548104010e-02
2.080005777793827292e+03,4.721423129928374596e-02,7.677186320352855087e-02,9.810843284960391042e-02
2.090005805571682231e+03,6.803629439162602044e-02,7.413100908693824598e-02,5.660646390939074596e-02
2.100005833349537170e+03,5.642513037779426505e-02,5.552151702115772774e-02,7.925351726603126201e-02
2.110005861127392109e+03,7.040696926079283158e-02,5.801810775239506918e-02,5.693654222122617597e-02
2.120005888905247048e+03,8.804588577302445429e-02,7.224416096175738378e-02,7.928113830728497624e-02
2.130005916683101987e+03,7.666648901819954343e-02,6.308914894323523759e-02,5.899077633804943044e-02
2.140005944460956925e+03,4.576661387165725098e-02,5.757352451552347206e-02,6.605273952920186209e-02
2.150005972238811864e+03,6.473776228456759596e-02,8.819501493593165375e-02,8.946947984700025225e-02
2.160006000016666803e+03,5.157236242818927230e-02,7.164921772090861174e-02,6.980516004351787485e-02
2.170006027794521742e+03,7.568888290982762890e-02,8.104036532710615082e-02,5.514314609057562738e-02
2.180006055572376681e+03,6.532266549358463348e-02,7.091087928212985725e-02,9.563969477126413321e-02
2.190006083350231620e+03,5.986098356562192385e-02,9.808534237372534825e-02,7.162067753923051505e-02
2.200006111128086559e+03,6.740256734789075443e-02,5.412450621363700670e-02,4.959285165481005370e-02
2.210006138905941498e+03,7.612445659365099648e-02,5.265079668516949030e-02,5.763071152539515907e-02
2.220006166683796437e+03,7.685694897531475389e-02,7.719713154606286376e-02,8.572003101526144697e-02
2.230006194461651376e+03,9.698936873939946468e-02,7.764373418548790873e-02,7.032965425151467553e-02
2.240006222239506315e+03,8.379005791408307424e-02,1.183921864585996686e-01,5.099431732179695448e-02
2.250006250017361253e+03,9.003432865498232907e-02,7.382818220089995553e-02,7.212521755903021636e-02
2.260006277795216192e+03,6.337579294275069719e-02,5.506971831205987461e-02,7.578609879736857013e-02
2.270006305573071131e+03,8.667136444544186469e-02,9.952917088259835565e-02,5.706441058851755010e-02
2.280006333350926070e+03,6.878881786392608555e-02,7.898239634491258099e-02,7.928626283703608946e-02
2.290006361128781009e+03,1.182474448928937383e-01,1.093521997907884874e-01,7.141458358288878261e-02
2.300006388906635948e+03,1.398395965743743086e-01,9.661979842218629266e-02,9.908768017213868962e-02
2.310006416684490887e+03,5.355127785255560102e-01,6.303234628848328747e-01,1.013078140860315779e+00
2.320006444462345826e+03,1.410199472374810359e+00,1.229843750556759874e+00,1.486468323051342022e+00
2.330006472240200765e+03,5.120268613583354167e-01,1.118633788782528171e+00,5.621948139504834296e-01
2.340006500018055704e+03,1.109643654375766175e+00,7.825794063972564274e-01,8.556501785313235242e-01
2.350006527795910642e+03,9.526524702618047735e-01,8.007052094484120586e-01,4.336580036819834838e-01
2.360006555573765581e+03,1.083916503565390599e+00,9.902012532528517985e-01,7.041602294421147601e-01
2.370006583351620520e+03,6.406447660599051686e-01,5.629182861888787359e-01,1.115812869171790567e+00
2.380006611129475459e+03,7.967762065753823952e-01,4.004576585969374380e-01,7.701636949049932568e-01
2.390006638907330398e+03,9.141627370072323844e-01,6.001850005476282446e-01,8.545095525683349402e-01
2.400006666685185337e+03,3.962131324316560121e-01,4.963461896158924969e-01,6.485129561953569821e-01
2.410006694463040276e+03,5.278962601013659217e-01,3.479767071082314200e-01,4.574652623712058275e-01
2.420006722240895215e+03,5.953651812519126230e-01,6.387225248990187065e-01,5.386058978686336651e-01
2.430006750018750154e+03,2.412766415139761811e-01,3.397994467784279382e-01,2.759738560092687143e-01
2.440006777796605093e+03,3.204213565386524465e-01,5.225155846369937684e-01,5.770781296130612636e-01
2.450006805574460031e+03,1.476743358948712399e-02,7.285313300664483793e-02,7.273980182930259164e-02
2.460006833352314970e+03,6.743404014973097826e-02,5.583020967268839674e-02,6.375470538639547990e-02
2.470006861130169909e+03,4.567815735536707306e-02,6.479232623413555547e-02,6.952567944480951556e-02
2.480006888908024848e+03,7.907125465532195696e-02,2.976884177218534419e-02,8.205897334255428388e-02
2.490006916685879787e+03,9.872803446072106470e-02,6.473530271641404765e-02,4.561305439331187622e-02
2.500006944463734726e+03,4.218685093383889306e-02,7.164657411956457111e-02,7.009274629710825211e-02
2.510006972241589665e+03,5.745159469029913896e-02,6.561846232652074340e-02,5.834246429425510999e-02
2.520007000019444604e+03,5.169537701944684066e-02,5.400442797798979400e-02,7.796021677454351151e-02
2.530007027797299543e+03,6.386467760345575229e-02,6.641369713933183150e-02,8.434637931622877838e-02
2.540007055575154482e+03,5.173660987908525188e-02,6.210926074731677043e-02,8.926240371735603973e-02
2.550007083353009421e+03,5.396104982228490388e-02,5.363990739647477024e-02,8.229560400388526153e-02
2.560007111130864359e+03,5.122538772198317186e-02,7.646152431864693122e-02,4.306881154970627207e-02
2.570007138908719298e+03,9.316438312956486223e-02,5.060354307080162928e-02,4.721241720744621256e-02
2.580007166686574237e+03,5.987308019682594656e-02,6.769051490794883441e-02,4.270882560571934855e-02
2.590007194464429176e+03,7.443033544533678159e-02,5.113752393206286162e-02,5.976840536582355562e-02
2.600007222242284115e+03,6.109123014213581337e-02,4.405869758282526111e-02,5.672511612846858897e-02
2.610007250020139054e+03,6.214755939048312999e-02,6.882740813040551242e-02,7.041588812946944498e-02
2.620007277797993993e+03,6.309135425965581301e-02,6.470578135911561612e-02,7.303956599505428970e-02
2.630007305575848932e+03,8.334927250249364594e-02,6.841013874392308514e-02,4.335416925232320196e-02
2.640007333353703871e+03,7.770905449280814115e-02,6.382672617397687487e-02,7.081362497277063350e-02
2.650007361131558810e+03,8.055238256175303868e-02,7.881497412872801034e-02,5.951192369005152416e-02
2.660007388909413748e+03,4.719226742627675997e-02,5.810801118027972972e-02,5.286111590829151857e-02
2.670007416687268687e+03,9.967533318130372688e-02,7.012179955965024136e-02,5.896043328001913247e-02
2.680007444465123626e+03,5.750931079470009144e-02,5.933011730323819316e-02,6.665143876175698423e-02
2.690007472242978565e+03,6.214445333173408692e-02,4.431299268876053715e-02,5.611676983540402064e-02
2.700007500020833504e+03,5.625436569260851977e-02,4.778508079308486228e-02,8.230010753962420378e-02
2.710007527798688443e+03,5.643421136497159957e-02,6.743042526523301827e-02,6.406707386170583385e-02
2.720007555576543382e+03,6.534367300457152861e-02,5.974487953242212102e-02,6.181575964415911978e-02
2.730007583354398321e+03,6.581665029044703186e-02,4.284783248401696776e-02,7.559894671414871259e-02
2.740007611132253260e+03,4.618360610965057539e-02,3.735624825981965352e-02,8.183976234845968811e-02
2.750007638910108199e+03,6.833385551419271509e-02,8.136316983295356631e-02,5.784745132310076948e-02
2.760007666687963138e+03,4.170998170118808690e-02,6.482114461593328769e-02,4.726075077052804829e-02
2.770007694465818076e+03,8.142696339020502605e-02,8.684916848592999505e-02,7.629804355040077646e-02
2.780007722243673015e+03,8.176348399654467802e-02,6.407364731012174519e-02,4.192770193631182446e-02
2.790007750021527954e+03,4.777578223505925259e-02,5.300712168879252034e-02,6.239965351966539342e-02
2.800007777799382893e+03,6.409339132450236898e-02,4.244728035228361590e-02,8.281665998191238554e-02
2.810007805577237832e+03,7.991388739533243635e-02,7.908029603819317910e-02,6.745539780755993586e-02
2.820007833355092771e+03,7.573881505571429529e-02,4.660223643432118146e-02,3.815027273028225724e-02
2.830007861132947710e+03,5.638253191513162288e-02,7.699138568038262076e-02,8.142401431639550990e-02
2.840007888910802649e+03,6.006038226746818892e-02,6.164135371302262995e-02,7.084369602908612007e-02
2.850007916688657588e+03,6.513917757101796158e-02,7.709590962368989553e-02,7.159658523033367306e-02
2.860007944466512527e+03,8.453401502274984769e-02,8.708646039066164635e-02,4.928815288766105751e-02
2.870007972244367465e+03,7.283096454344990811e-02,3.673253502868064485e-02,6.714497533443146426e-02
2.880008000022222404e+03,8.324572238749407271e-02,4.868873395608691590e-02,4.065053353129132602e-02
2.890008027800077343e+03,6.390504192338604394e-02,6.704481585274835176e-02,7.070290108371413140e-02
2.900008055577932282e+03,2.994508261501393001e-02,3.567708122206868226e-02,4.880035720625852669e-02
